2022-02-16 08:35:36,602 INFO    Thread-8  :1826 [dir_watcher.py:_on_file_modified():230] file/dir modified: /mnt/c/Users/saras/Documents/eldorado/wandb/run-20220216_083518-zrwfymk2/files/output.log
2022-02-16 08:35:38,732 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:35:38,732 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:35:39,029 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:35:39,030 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:35:39,034 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:35:39,035 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:35:39,569 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:39,570 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:40,628 INFO    Thread-8  :1826 [dir_watcher.py:_on_file_modified():230] file/dir modified: /mnt/c/Users/saras/Documents/eldorado/wandb/run-20220216_083518-zrwfymk2/files/output.log
2022-02-16 08:35:41,379 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:35:41,379 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:35:41,639 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:35:41,640 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:35:41,644 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:35:41,644 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:35:42,200 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:42,200 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:43,547 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:35:43,547 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:35:43,826 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:35:43,827 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:35:43,831 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:35:43,832 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:35:44,359 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:44,359 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:45,154 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:35:45,155 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:35:45,461 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:35:45,462 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:35:45,466 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:35:45,467 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:35:45,657 INFO    Thread-8  :1826 [dir_watcher.py:_on_file_modified():230] file/dir modified: /mnt/c/Users/saras/Documents/eldorado/wandb/run-20220216_083518-zrwfymk2/files/output.log
2022-02-16 08:35:46,057 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:46,058 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:47,147 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:35:47,147 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:35:47,451 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:35:47,452 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:35:47,455 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:35:47,455 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:35:47,988 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:47,989 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:48,483 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:35:48,483 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:35:48,752 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:35:48,753 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:35:48,756 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:35:48,757 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:35:49,292 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:49,293 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:49,686 INFO    Thread-8  :1826 [dir_watcher.py:_on_file_modified():230] file/dir modified: /mnt/c/Users/saras/Documents/eldorado/wandb/run-20220216_083518-zrwfymk2/files/output.log
2022-02-16 08:35:50,124 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: stop_status
2022-02-16 08:35:50,125 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: stop_status
2022-02-16 08:35:50,452 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:35:50,452 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:35:50,731 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:35:50,732 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:35:50,736 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:35:50,737 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:35:51,263 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:51,264 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:51,868 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:35:51,868 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:35:52,144 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:35:52,144 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:35:52,149 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
